condition,step,hypothesis,expected_action,excess_cm,base,belief
s00_off,83,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_off,83,d(item_4),move_to(?target=item_4),3.0,0.0,0.001
s00_off,83,d(item_6),move_to(?target=item_6),67.5,8e-06,0.001
s00_off,84,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_off,84,d(item_4),move_to(?target=item_4),4.1,0.0,0.001
s00_off,84,d(item_6),move_to(?target=item_6),97.2,8e-06,0.001
s00_off,85,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_off,85,d(item_4),move_to(?target=item_4),5.3,0.0,0.001
s00_off,85,d(item_6),move_to(?target=item_6),131.9,8e-06,0.001
s00_off,86,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_off,86,d(item_4),move_to(?target=item_4),6.5,0.0,0.001
s00_off,86,d(item_6),move_to(?target=item_6),172.1,8e-06,0.001
s00_off,87,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_off,87,d(item_4),move_to(?target=item_4),7.9,0.0,0.001
s00_off,87,d(item_6),move_to(?target=item_6),217.8,8e-06,0.001
s00_off,88,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_off,88,d(item_4),move_to(?target=item_4),9.3,0.0,0.001
s00_off,88,d(item_6),move_to(?target=item_6),268.4,8e-06,0.001
s00_off,89,d(item_2),move_to(?target=item_2),-0.0,0.0,0.001
s00_off,89,d(item_4),move_to(?target=item_4),10.9,0.0,0.001
s00_off,89,d(item_6),move_to(?target=item_6),323.1,8e-06,0.001
s00_off,90,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_off,90,d(item_4),move_to(?target=item_4),12.5,0.0,0.001
s00_off,90,d(item_6),move_to(?target=item_6),380.8,8e-06,0.001
s00_off,91,d(item_2),move_to(?target=item_2),-0.0,0.0,0.001
s00_off,91,d(item_4),move_to(?target=item_4),14.3,0.0,0.001
s00_off,91,d(item_6),move_to(?target=item_6),438.8,8e-06,0.001
s00_off,92,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_off,92,d(item_4),move_to(?target=item_4),16.3,0.0,0.001
s00_off,92,d(item_6),move_to(?target=item_6),478.8,8e-06,0.001
s00_off,93,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_off,93,d(item_4),move_to(?target=item_4),18.4,0.0,0.001
s00_off,94,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_off,94,d(item_4),move_to(?target=item_4),20.6,0.0,0.001
s00_off,95,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_off,95,d(item_4),move_to(?target=item_4),23.1,0.0,0.001
s00_off,96,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_off,96,d(item_4),move_to(?target=item_4),25.8,0.0,0.001
s00_off,97,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_off,97,d(item_4),move_to(?target=item_4),28.8,0.0,0.001
s00_off,98,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_off,98,d(item_4),move_to(?target=item_4),32.0,0.0,0.001
s00_off,99,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_off,99,d(item_4),move_to(?target=item_4),35.6,0.0,0.001
s00_off,100,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_off,100,d(item_4),move_to(?target=item_4),39.5,0.0,0.001
s00_off,101,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_off,101,d(item_4),move_to(?target=item_4),43.9,0.0,0.001
s00_off,102,d(item_2),move_to(?target=item_2),-0.0,0.0,0.001
s00_off,102,d(item_4),move_to(?target=item_4),48.8,0.0,0.001
s00_off,103,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_off,103,d(item_4),move_to(?target=item_4),54.3,0.0,0.001
s00_off,104,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_off,104,d(item_4),move_to(?target=item_4),60.4,0.0,0.001
s00_off,105,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_off,105,d(item_4),move_to(?target=item_4),67.3,0.0,0.001
s00_off,106,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_off,106,d(item_4),move_to(?target=item_4),75.1,0.0,0.001
s00_off,107,d(item_2),move_to(?target=item_2),-0.0,0.0,0.001
s00_off,107,d(item_4),move_to(?target=item_4),83.9,0.0,0.001
s00_off,108,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_off,108,d(item_4),move_to(?target=item_4),93.8,0.0,0.001
s00_off,109,d(item_2),pick_up(?item=item_2),,0.0,0.001
s00_off,109,d(item_4),move_to(?target=item_4),105.1,0.0,0.001
s00_off,110,d(item_2),pick_up(?item=item_2),,0.0,0.001
s00_off,110,d(item_4),move_to(?target=item_4),105.1,0.0,0.001
s00_off,111,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,111,d(item_4),"place(?item=item_2,?target=shelf_2)",,0.0,0.001
s00_off,112,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,112,d(item_4),"place(?item=item_2,?target=shelf_2)",,0.0,0.001
s00_off,113,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,113,d(item_4),move_to(?target=shelf_2),0.0,0.0,0.001
s00_off,114,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,114,d(item_4),move_to(?target=shelf_2),40.0,0.0,0.001
s00_off,115,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,115,d(item_4),move_to(?target=shelf_2),80.0,0.0,0.001
s00_off,116,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,116,d(item_4),move_to(?target=shelf_2),120.0,0.0,0.001
s00_off,117,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,117,d(item_4),move_to(?target=shelf_2),160.0,0.0,0.001
s00_off,118,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,118,d(item_4),move_to(?target=shelf_2),200.0,0.0,0.001
s00_off,119,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,119,d(item_4),move_to(?target=shelf_2),240.0,0.0,0.001
s00_off,120,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,120,d(item_4),move_to(?target=shelf_2),280.0,0.0,0.001
s00_off,121,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,121,d(item_4),move_to(?target=shelf_2),320.0,0.0,0.001
s00_off,122,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,122,d(item_4),move_to(?target=shelf_2),360.0,0.0,0.001
s00_off,123,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,123,d(item_4),move_to(?target=shelf_2),400.0,0.0,0.001
s00_off,124,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,124,d(item_4),move_to(?target=shelf_2),440.0,0.0,0.001
s00_off,125,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,125,d(item_4),move_to(?target=shelf_2),480.0,0.0,0.001
s00_off,126,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,126,d(item_4),move_to(?target=shelf_2),520.0,0.0,0.001
s00_off,127,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,127,d(item_4),move_to(?target=shelf_2),560.0,0.0,0.001
s00_off,128,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,128,d(item_4),move_to(?target=shelf_2),600.0,0.0,0.001
s00_off,129,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,129,d(item_4),move_to(?target=shelf_2),640.0,0.0,0.001
s00_off,130,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,130,d(item_4),move_to(?target=shelf_2),680.0,0.0,0.001
s00_off,131,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,131,d(item_4),move_to(?target=shelf_2),720.0,0.0,0.001
s00_off,132,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,132,d(item_4),move_to(?target=shelf_2),760.0,0.0,0.001
s00_off,133,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,133,d(item_4),move_to(?target=shelf_2),800.0,0.0,0.001
s00_off,134,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,134,d(item_4),move_to(?target=shelf_2),840.0,0.0,0.001
s00_off,135,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,135,d(item_4),move_to(?target=shelf_2),880.0,0.0,0.001
s00_off,136,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,136,d(item_4),move_to(?target=shelf_2),920.0,0.0,0.001
s00_off,137,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,137,d(item_4),move_to(?target=shelf_2),960.0,0.0,0.001
s00_off,138,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,138,d(item_4),move_to(?target=shelf_2),1000.0,0.0,0.001
s00_off,139,d(item_2),move_to(?target=kitting_table_0),0.0,0.0,0.001
s00_off,139,d(item_4),move_to(?target=shelf_2),1040.0,0.0,0.001
s00_off,140,d(item_2),"place(?item=item_2,?target=kitting_table_0)",,0.0,0.001
s00_off,140,d(item_4),move_to(?target=shelf_2),1080.0,0.0,0.001
s00_off,141,d(item_2),"place(?item=item_2,?target=kitting_table_0)",,0.0,0.001
s00_off,141,d(item_4),move_to(?target=shelf_2),1080.0,0.0,0.001
s00_off,142,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_off,143,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_off,144,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_off,145,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_off,146,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_off,147,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_off,148,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_off,149,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_off,150,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_off,151,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_off,152,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_off,153,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_off,154,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_off,155,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_off,156,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_off,157,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_off,158,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_off,159,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_off,160,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_off,161,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_off,162,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_off,163,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_off,164,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_off,165,d(item_4),move_to(?target=item_4),0.0,0.0,0.001
s00_on,0,d(item_2),move_to(?target=item_2),11.1,0.48911,0.4606
s00_on,0,d(item_3),move_to(?target=item_3),0.0,0.48911,0.4876
s00_on,1,d(item_2),move_to(?target=item_2),23.3,0.504063,0.4442
s00_on,1,d(item_3),move_to(?target=item_3),-0.0,0.504063,0.5026
s00_on,2,d(item_2),move_to(?target=item_2),36.8,0.521316,0.4253
s00_on,2,d(item_3),move_to(?target=item_3),0.0,0.521316,0.5198
s00_on,3,d(item_2),move_to(?target=item_2),51.5,0.541109,0.4036
s00_on,3,d(item_3),move_to(?target=item_3),-0.0,0.541109,0.5395
s00_on,4,d(item_2),move_to(?target=item_2),67.6,0.563605,0.3789
s00_on,4,d(item_3),move_to(?target=item_3),0.0,0.563605,0.5619
s00_on,5,d(item_2),move_to(?target=item_2),85.1,0.588836,0.3512
s00_on,5,d(item_3),move_to(?target=item_3),0.0,0.588836,0.5871
s00_on,6,d(item_2),move_to(?target=item_2),104.2,0.616636,0.3207
s00_on,6,d(item_3),move_to(?target=item_3),0.0,0.616636,0.6148
s00_on,7,d(item_2),move_to(?target=item_2),124.7,0.646581,0.2879
s00_on,7,d(item_3),move_to(?target=item_3),0.0,0.646581,0.6446
s00_on,8,d(item_2),move_to(?target=item_2),146.6,0.677969,0.2535
s00_on,8,d(item_3),move_to(?target=item_3),-0.0,0.677969,0.6759
s00_on,9,d(item_2),move_to(?target=item_2),170.1,0.709843,0.2185
s00_on,9,d(item_3),move_to(?target=item_3),0.0,0.709843,0.7077
s00_on,10,d(item_2),move_to(?target=item_2),194.9,0.741098,0.1842
s00_on,10,d(item_3),move_to(?target=item_3),0.0,0.741098,0.7389
s00_on,11,d(item_2),move_to(?target=item_2),221.0,0.770626,0.1519
s00_on,11,d(item_3),move_to(?target=item_3),0.0,0.770626,0.7683
s00_on,12,d(item_2),move_to(?target=item_2),248.4,0.797487,0.1224
s00_on,12,d(item_3),move_to(?target=item_3),0.0,0.797487,0.7951
s00_on,13,d(item_2),move_to(?target=item_2),277.0,0.821035,0.0966
s00_on,13,d(item_3),move_to(?target=item_3),0.0,0.821035,0.8186
s00_on,14,d(item_2),move_to(?target=item_2),306.6,0.840971,0.0747
s00_on,14,d(item_3),move_to(?target=item_3),0.0,0.840971,0.8384
s00_on,15,d(item_2),move_to(?target=item_2),337.1,0.857322,0.0568
s00_on,15,d(item_3),move_to(?target=item_3),-0.0,0.857322,0.8548
s00_on,16,d(item_2),move_to(?target=item_2),368.5,0.870359,0.0425
s00_on,16,d(item_3),move_to(?target=item_3),0.0,0.870359,0.8677
s00_on,17,d(item_2),move_to(?target=item_2),400.7,0.880503,0.0314
s00_on,17,d(item_3),move_to(?target=item_3),-0.0,0.880503,0.8779
s00_on,18,d(item_2),move_to(?target=item_2),433.6,0.888234,0.0229
s00_on,18,d(item_3),move_to(?target=item_3),-0.0,0.888234,0.8856
s00_on,19,d(item_2),move_to(?target=item_2),467.2,0.894024,0.0165
s00_on,19,d(item_3),move_to(?target=item_3),-0.0,0.894024,0.8913
s00_on,20,d(item_2),move_to(?target=item_2),501.3,0.898297,0.0118
s00_on,20,d(item_3),move_to(?target=item_3),-0.0,0.898297,0.8956
s00_on,21,d(item_2),move_to(?target=item_2),535.9,0.901413,0.0084
s00_on,21,d(item_3),move_to(?target=item_3),-0.0,0.901413,0.8987
s00_on,22,d(item_2),move_to(?target=item_2),570.9,0.903662,0.006
s00_on,22,d(item_3),move_to(?target=item_3),-0.0,0.903662,0.901
s00_on,23,d(item_2),move_to(?target=item_2),606.4,0.905272,0.0042
s00_on,23,d(item_3),move_to(?target=item_3),-0.0,0.905272,0.9026
s00_on,24,d(item_2),move_to(?target=item_2),642.2,0.906417,0.0029
s00_on,24,d(item_3),move_to(?target=item_3),-0.0,0.906417,0.9037
s00_on,25,d(item_2),move_to(?target=item_2),678.3,0.907225,0.002
s00_on,25,d(item_3),move_to(?target=item_3),-0.0,0.907225,0.9045
s00_on,26,d(item_2),move_to(?target=item_2),714.8,0.907794,0.0014
s00_on,26,d(item_3),move_to(?target=item_3),0.0,0.907794,0.9051
s00_on,27,d(item_2),move_to(?target=item_2),751.5,0.908191,0.001
s00_on,27,d(item_3),move_to(?target=item_3),-0.0,0.908191,0.9055
s00_on,28,d(item_2),move_to(?target=item_2),788.4,0.908469,0.001
s00_on,28,d(item_3),move_to(?target=item_3),0.0,0.908469,0.9055
s00_on,29,d(item_2),move_to(?target=item_2),825.5,0.908662,0.001
s00_on,29,d(item_3),move_to(?target=item_3),0.0,0.908662,0.9055
s00_on,30,d(item_2),move_to(?target=item_2),862.9,0.908795,0.001
s00_on,30,d(item_3),move_to(?target=item_3),0.0,0.908795,0.9055
s00_on,31,d(item_2),move_to(?target=item_2),900.4,0.908888,0.001
s00_on,31,d(item_3),move_to(?target=item_3),0.0,0.908888,0.9055
s00_on,32,d(item_2),move_to(?target=item_2),938.1,0.908952,0.001
s00_on,32,d(item_3),move_to(?target=item_3),0.0,0.908952,0.9055
s00_on,33,d(item_2),move_to(?target=item_2),975.9,0.908995,0.001
s00_on,33,d(item_3),move_to(?target=item_3),0.0,0.908995,0.9055
s00_on,34,d(item_2),move_to(?target=item_2),1013.8,0.909026,0.001
s00_on,34,d(item_3),move_to(?target=item_3),0.0,0.909026,0.9055
s00_on,35,d(item_2),move_to(?target=item_2),1051.9,0.909046,0.001
s00_on,35,d(item_3),move_to(?target=item_3),0.0,0.909046,0.9055
s00_on,36,d(item_2),move_to(?target=item_2),1090.1,0.90906,0.001
s00_on,36,d(item_3),move_to(?target=item_3),0.0,0.90906,0.9055
s00_on,37,d(item_2),move_to(?target=item_2),1128.4,0.90907,0.001
s00_on,37,d(item_3),move_to(?target=item_3),0.0,0.90907,0.9055
s00_on,38,d(item_2),move_to(?target=item_2),1166.8,0.909077,0.001
s00_on,38,d(item_3),move_to(?target=item_3),0.0,0.909077,0.9055
s00_on,39,d(item_2),move_to(?target=item_2),1205.3,0.909081,0.001
s00_on,39,d(item_3),pick_up(?item=item_3),,0.909081,0.9055
s00_on,40,d(item_2),move_to(?target=item_2),1205.3,0.909081,0.001
s00_on,40,d(item_3),pick_up(?item=item_3),,0.909081,0.9055
s00_on,41,d(item_2),"place(?item=item_3,?target=shelf_3)",,1.1e-05,0.001
s00_on,41,d(item_3),move_to(?target=kitting_table_0),0.0,0.909081,0.9055
s00_on,42,d(item_2),"place(?item=item_3,?target=shelf_3)",,1.1e-05,0.001
s00_on,42,d(item_3),move_to(?target=kitting_table_0),0.0,0.909081,0.9055
s00_on,43,d(item_2),move_to(?target=shelf_3),0.0,1.1e-05,0.001
s00_on,43,d(item_3),move_to(?target=kitting_table_0),0.0,0.909081,0.9055
s00_on,44,d(item_2),move_to(?target=shelf_3),39.6,1.1e-05,0.001
s00_on,44,d(item_3),move_to(?target=kitting_table_0),0.0,0.909083,0.9055
s00_on,45,d(item_2),move_to(?target=shelf_3),79.4,1.1e-05,0.001
s00_on,45,d(item_3),move_to(?target=kitting_table_0),0.0,0.909085,0.9055
s00_on,46,d(item_2),move_to(?target=shelf_3),119.3,1.1e-05,0.001
s00_on,46,d(item_3),move_to(?target=kitting_table_0),0.0,0.909086,0.9055
s00_on,47,d(item_2),move_to(?target=shelf_3),159.2,1.1e-05,0.001
s00_on,47,d(item_3),move_to(?target=kitting_table_0),0.0,0.909088,0.9055
s00_on,48,d(item_2),move_to(?target=shelf_3),199.1,1.1e-05,0.001
s00_on,48,d(item_3),move_to(?target=kitting_table_0),-0.0,0.909089,0.9055
s00_on,49,d(item_2),move_to(?target=shelf_3),239.1,1.1e-05,0.001
s00_on,49,d(item_3),move_to(?target=kitting_table_0),0.0,0.909089,0.9055
s00_on,50,d(item_2),move_to(?target=shelf_3),279.1,1.1e-05,0.001
s00_on,50,d(item_3),move_to(?target=kitting_table_0),0.0,0.90909,0.9055
s00_on,51,d(item_2),move_to(?target=shelf_3),319.0,1.1e-05,0.001
s00_on,51,d(item_3),move_to(?target=kitting_table_0),0.0,0.90909,0.9055
s00_on,52,d(item_2),move_to(?target=shelf_3),359.0,1.1e-05,0.001
s00_on,52,d(item_3),move_to(?target=kitting_table_0),0.0,0.90909,0.9055
s00_on,53,d(item_2),move_to(?target=shelf_3),399.0,1.1e-05,0.001
s00_on,53,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9055
s00_on,54,d(item_2),move_to(?target=shelf_3),439.0,1.1e-05,0.001
s00_on,54,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9055
s00_on,55,d(item_2),move_to(?target=shelf_3),479.0,1.1e-05,0.001
s00_on,55,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9055
s00_on,56,d(item_2),move_to(?target=shelf_3),519.0,1.1e-05,0.001
s00_on,56,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9055
s00_on,57,d(item_2),move_to(?target=shelf_3),559.0,1.1e-05,0.001
s00_on,57,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9055
s00_on,58,d(item_2),move_to(?target=shelf_3),598.9,1.1e-05,0.001
s00_on,58,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9055
s00_on,59,d(item_2),move_to(?target=shelf_3),638.9,1.1e-05,0.001
s00_on,59,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9055
s00_on,60,d(item_2),move_to(?target=shelf_3),678.9,1.1e-05,0.001
s00_on,60,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9055
s00_on,61,d(item_2),move_to(?target=shelf_3),718.9,1.1e-05,0.001
s00_on,61,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9055
s00_on,62,d(item_2),move_to(?target=shelf_3),758.9,1.1e-05,0.001
s00_on,62,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9055
s00_on,63,d(item_2),move_to(?target=shelf_3),798.9,1.1e-05,0.001
s00_on,63,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9055
s00_on,64,d(item_2),move_to(?target=shelf_3),838.9,1.1e-05,0.001
s00_on,64,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9055
s00_on,65,d(item_2),move_to(?target=shelf_3),878.9,1.1e-05,0.001
s00_on,65,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9055
s00_on,66,d(item_2),move_to(?target=shelf_3),918.9,1.1e-05,0.001
s00_on,66,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9055
s00_on,67,d(item_2),move_to(?target=shelf_3),958.9,1.1e-05,0.001
s00_on,67,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9055
s00_on,68,d(item_2),move_to(?target=shelf_3),998.9,1.1e-05,0.001
s00_on,68,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9055
s00_on,69,d(item_2),move_to(?target=shelf_3),1038.9,1.1e-05,0.001
s00_on,69,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9055
s00_on,70,d(item_2),move_to(?target=shelf_3),1078.9,1.1e-05,0.001
s00_on,70,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9055
s00_on,71,d(item_2),move_to(?target=shelf_3),1118.9,1.1e-05,0.001
s00_on,71,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9055
s00_on,72,d(item_2),move_to(?target=shelf_3),1158.9,1.1e-05,0.001
s00_on,72,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9055
s00_on,73,d(item_2),move_to(?target=shelf_3),1198.9,1.1e-05,0.001
s00_on,73,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9055
s00_on,74,d(item_2),move_to(?target=shelf_3),1238.9,1.1e-05,0.001
s00_on,74,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9055
s00_on,75,d(item_2),move_to(?target=shelf_3),1278.9,1.1e-05,0.001
s00_on,75,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9055
s00_on,76,d(item_2),move_to(?target=shelf_3),1318.9,1.1e-05,0.001
s00_on,76,d(item_3),"place(?item=item_3,?target=kitting_table_0)",,0.909091,0.9055
s00_on,77,d(item_2),move_to(?target=shelf_3),1318.9,1.1e-05,0.001
s00_on,77,d(item_3),"place(?item=item_3,?target=kitting_table_0)",,0.909091,0.9055
s00_on,78,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_on,79,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_on,80,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_on,81,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_on,82,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_on,83,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
s00_on,84,d(item_2),move_to(?target=item_2),0.0,0.0,0.001
