condition,step,hypothesis,expected_action,excess_cm,base,belief
A_release/s40_on,116,coffee,move_to(?target=coffee_machine_0),0.0,0.47619,0.4738
A_release/s40_on,116,d(item_6),move_to(?target=item_6),0.0,0.0,0.001
A_release/s40_on,117,ac,move_to(?target=ac_switch_0),0.0,0.47619,0.4738
A_release/s40_on,117,coffee,move_to(?target=coffee_machine_0),0.0,0.47619,0.4738
A_release/s40_on,117,d(item_6),move_to(?target=item_6),0.0,0.0,0.001
A_release/s40_on,118,ac,move_to(?target=ac_switch_0),23.9,0.504721,0.4426
A_release/s40_on,118,coffee,move_to(?target=coffee_machine_0),0.0,0.504721,0.5022
A_release/s40_on,118,d(item_6),move_to(?target=item_6),9.6,0.0,0.001
A_release/s40_on,119,ac,move_to(?target=ac_switch_0),48.6,0.537136,0.4071
A_release/s40_on,119,coffee,move_to(?target=coffee_machine_0),0.0,0.537136,0.5345
A_release/s40_on,119,d(item_6),move_to(?target=item_6),19.4,0.0,0.001
A_release/s40_on,120,ac,move_to(?target=ac_switch_0),74.2,0.572986,0.3679
A_release/s40_on,120,coffee,move_to(?target=coffee_machine_0),0.0,0.572986,0.5701
A_release/s40_on,120,d(item_6),move_to(?target=item_6),29.4,0.0,0.001
A_release/s40_on,121,ac,move_to(?target=ac_switch_0),100.6,0.611397,0.3258
A_release/s40_on,121,coffee,move_to(?target=coffee_machine_0),0.0,0.611397,0.6083
A_release/s40_on,121,d(item_6),move_to(?target=item_6),39.8,0.0,0.001
A_release/s40_on,122,ac,move_to(?target=ac_switch_0),127.8,0.651097,0.2824
A_release/s40_on,122,coffee,move_to(?target=coffee_machine_0),0.0,0.651097,0.6478
A_release/s40_on,122,d(item_6),move_to(?target=item_6),50.4,0.0,0.001
A_release/s40_on,123,ac,move_to(?target=ac_switch_0),155.7,0.690556,0.2392
A_release/s40_on,123,coffee,move_to(?target=coffee_machine_0),0.0,0.690556,0.6871
A_release/s40_on,123,d(item_6),move_to(?target=item_6),61.3,0.0,0.001
A_release/s40_on,124,ac,move_to(?target=ac_switch_0),184.4,0.72821,0.198
A_release/s40_on,124,coffee,move_to(?target=coffee_machine_0),0.0,0.72821,0.7246
A_release/s40_on,124,d(item_6),move_to(?target=item_6),72.4,0.0,0.001
A_release/s40_on,125,ac,move_to(?target=ac_switch_0),213.7,0.762712,0.1602
A_release/s40_on,125,coffee,move_to(?target=coffee_machine_0),0.0,0.762712,0.7589
A_release/s40_on,125,d(item_6),move_to(?target=item_6),83.9,0.0,0.001
A_release/s40_on,126,ac,move_to(?target=ac_switch_0),243.7,0.793116,0.1269
A_release/s40_on,126,coffee,move_to(?target=coffee_machine_0),0.0,0.793116,0.7892
A_release/s40_on,126,d(item_6),move_to(?target=item_6),95.7,0.0,0.001
A_release/s40_on,127,ac,move_to(?target=ac_switch_0),274.2,0.818962,0.0986
A_release/s40_on,127,coffee,move_to(?target=coffee_machine_0),0.0,0.818962,0.8149
A_release/s40_on,127,d(item_6),move_to(?target=item_6),107.8,0.0,0.001
A_release/s40_on,128,ac,move_to(?target=ac_switch_0),305.3,0.840236,0.0754
A_release/s40_on,128,coffee,move_to(?target=coffee_machine_0),0.0,0.840236,0.836
A_release/s40_on,128,d(item_6),move_to(?target=item_6),120.2,0.0,0.001
A_release/s40_on,129,ac,move_to(?target=ac_switch_0),337.0,0.857264,0.0567
A_release/s40_on,129,coffee,move_to(?target=coffee_machine_0),0.0,0.857264,0.853
A_release/s40_on,129,d(item_6),move_to(?target=item_6),132.9,0.0,0.001
A_release/s40_on,130,ac,move_to(?target=ac_switch_0),369.1,0.870573,0.0422
A_release/s40_on,130,coffee,move_to(?target=coffee_machine_0),0.0,0.870573,0.8662
A_release/s40_on,130,d(item_6),move_to(?target=item_6),146.0,0.0,0.001
A_release/s40_on,131,ac,move_to(?target=ac_switch_0),401.7,0.88077,0.031
A_release/s40_on,131,coffee,move_to(?target=coffee_machine_0),0.0,0.88077,0.8764
A_release/s40_on,131,d(item_6),move_to(?target=item_6),159.4,0.0,0.001
A_release/s40_on,132,ac,move_to(?target=ac_switch_0),434.7,0.888455,0.0226
A_release/s40_on,132,coffee,move_to(?target=coffee_machine_0),0.0,0.888455,0.884
A_release/s40_on,132,d(item_6),move_to(?target=item_6),173.2,0.0,0.001
A_release/s40_on,133,ac,move_to(?target=ac_switch_0),468.2,0.894169,0.0163
A_release/s40_on,133,coffee,move_to(?target=coffee_machine_0),0.0,0.894169,0.8897
A_release/s40_on,133,d(item_6),move_to(?target=item_6),187.2,0.0,0.001
A_release/s40_on,134,ac,move_to(?target=ac_switch_0),502.0,0.89837,0.0117
A_release/s40_on,134,coffee,move_to(?target=coffee_machine_0),0.0,0.89837,0.8939
A_release/s40_on,134,d(item_6),move_to(?target=item_6),201.7,0.0,0.001
A_release/s40_on,135,ac,move_to(?target=ac_switch_0),536.1,0.90143,0.0084
A_release/s40_on,135,coffee,move_to(?target=coffee_machine_0),0.0,0.90143,0.8969
A_release/s40_on,135,d(item_6),move_to(?target=item_6),216.5,0.0,0.001
A_release/s40_on,136,ac,move_to(?target=ac_switch_0),570.6,0.903643,0.006
A_release/s40_on,136,coffee,move_to(?target=coffee_machine_0),0.0,0.903643,0.8991
A_release/s40_on,136,d(item_6),move_to(?target=item_6),231.7,0.0,0.001
A_release/s40_on,137,ac,move_to(?target=ac_switch_0),605.3,0.905232,0.0042
A_release/s40_on,137,coffee,move_to(?target=coffee_machine_0),0.0,0.905232,0.9007
A_release/s40_on,137,d(item_6),move_to(?target=item_6),247.2,0.0,0.001
A_release/s40_on,138,ac,move_to(?target=ac_switch_0),640.4,0.906367,0.003
A_release/s40_on,138,coffee,move_to(?target=coffee_machine_0),0.0,0.906367,0.9018
A_release/s40_on,138,d(item_6),move_to(?target=item_6),263.2,0.0,0.001
A_release/s40_on,139,ac,move_to(?target=ac_switch_0),675.7,0.907175,0.0021
A_release/s40_on,139,coffee,move_to(?target=coffee_machine_0),0.0,0.907175,0.9026
A_release/s40_on,139,d(item_6),move_to(?target=item_6),279.5,0.0,0.001
A_release/s40_on,140,ac,move_to(?target=ac_switch_0),711.2,0.907747,0.0015
A_release/s40_on,140,coffee,move_to(?target=coffee_machine_0),0.0,0.907747,0.9032
A_release/s40_on,140,d(item_6),move_to(?target=item_6),296.2,0.0,0.001
A_release/s40_on,141,ac,move_to(?target=ac_switch_0),747.0,0.90815,0.001
A_release/s40_on,141,coffee,move_to(?target=coffee_machine_0),0.0,0.90815,0.9036
A_release/s40_on,141,d(item_6),move_to(?target=item_6),313.3,0.0,0.001
A_release/s40_on,142,ac,move_to(?target=ac_switch_0),783.0,0.908434,0.001
A_release/s40_on,142,coffee,move_to(?target=coffee_machine_0),0.0,0.908434,0.9036
A_release/s40_on,142,d(item_6),move_to(?target=item_6),330.8,0.0,0.001
A_release/s40_on,143,ac,move_to(?target=ac_switch_0),819.2,0.908634,0.001
A_release/s40_on,143,coffee,move_to(?target=coffee_machine_0),0.0,0.908634,0.9036
A_release/s40_on,143,d(item_6),move_to(?target=item_6),348.7,0.0,0.001
A_release/s40_on,144,ac,move_to(?target=ac_switch_0),855.6,0.908773,0.001
A_release/s40_on,144,coffee,move_to(?target=coffee_machine_0),-0.0,0.908773,0.9036
A_release/s40_on,144,d(item_6),move_to(?target=item_6),366.9,0.0,0.001
A_release/s40_on,145,ac,move_to(?target=ac_switch_0),892.1,0.90887,0.001
A_release/s40_on,145,coffee,move_to(?target=coffee_machine_0),0.0,0.90887,0.9036
A_release/s40_on,145,d(item_6),move_to(?target=item_6),385.6,0.0,0.001
A_release/s40_on,146,ac,move_to(?target=ac_switch_0),928.8,0.908938,0.001
A_release/s40_on,146,coffee,move_to(?target=coffee_machine_0),0.0,0.908938,0.9036
A_release/s40_on,146,d(item_6),move_to(?target=item_6),404.7,0.0,0.001
A_release/s40_on,147,ac,move_to(?target=ac_switch_0),965.7,0.908985,0.001
A_release/s40_on,147,coffee,move_to(?target=coffee_machine_0),0.0,0.908985,0.9036
A_release/s40_on,147,d(item_6),move_to(?target=item_6),424.2,0.0,0.001
A_release/s40_on,148,ac,move_to(?target=ac_switch_0),1002.7,0.909018,0.001
A_release/s40_on,148,coffee,move_to(?target=coffee_machine_0),0.0,0.909018,0.9036
A_release/s40_on,148,d(item_6),move_to(?target=item_6),444.1,0.0,0.001
A_release/s40_on,149,ac,move_to(?target=ac_switch_0),1039.8,0.909041,0.001
A_release/s40_on,149,coffee,move_to(?target=coffee_machine_0),0.0,0.909041,0.9036
A_release/s40_on,149,d(item_6),move_to(?target=item_6),464.4,0.0,0.001
A_release/s40_on,150,ac,move_to(?target=ac_switch_0),1077.1,0.909056,0.001
A_release/s40_on,150,coffee,move_to(?target=coffee_machine_0),0.0,0.909056,0.9036
A_release/s40_on,150,d(item_6),move_to(?target=item_6),485.1,0.0,0.001
A_release/s40_on,151,ac,move_to(?target=ac_switch_0),1114.4,0.909067,0.001
A_release/s40_on,151,coffee,move_to(?target=coffee_machine_0),0.0,0.909067,0.9036
A_release/s40_on,151,d(item_6),move_to(?target=item_6),506.2,0.0,0.001
A_release/s40_on,152,ac,move_to(?target=ac_switch_0),1151.9,0.909074,0.001
A_release/s40_on,152,coffee,move_to(?target=coffee_machine_0),0.0,0.909074,0.9036
A_release/s40_on,152,d(item_6),move_to(?target=item_6),527.7,0.0,0.001
A_release/s40_on,153,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,153,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,153,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,154,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,154,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,154,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,155,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,155,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,155,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,156,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,156,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,156,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,157,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,157,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,157,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,158,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,158,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,158,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,159,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,159,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,159,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,160,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,160,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,160,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,161,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,161,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,161,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,162,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,162,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,162,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,163,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,163,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,163,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,164,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,164,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,164,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,165,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,165,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,165,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,166,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,166,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,166,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,167,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,167,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,167,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,168,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,168,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,168,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,169,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,169,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,169,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,170,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,170,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,170,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,171,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,171,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,171,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,172,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,172,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,172,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,173,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,173,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,173,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,174,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,174,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,174,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,175,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,175,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,175,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,176,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,176,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,176,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,177,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,177,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,177,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,178,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,178,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,178,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,179,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,179,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,179,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,180,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,180,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,180,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,181,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,181,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,181,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,182,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,182,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,182,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,183,ac,move_to(?target=ac_switch_0),1189.5,0.90908,0.001
A_release/s40_on,183,coffee,"wait_at(?duration=PT60S,?entity=coffee_machine_0)",,0.90908,0.9036
A_release/s40_on,183,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,184,ac,move_to(?target=ac_switch_0),1189.5,9.998636,0.001
A_release/s40_on,184,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,185,ac,move_to(?target=ac_switch_0),1189.5,9.998636,0.001
A_release/s40_on,185,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,186,ac,move_to(?target=ac_switch_0),1189.5,9.998636,0.001
A_release/s40_on,186,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,187,ac,move_to(?target=ac_switch_0),1198.9,9.998757,0.001
A_release/s40_on,187,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,188,ac,move_to(?target=ac_switch_0),1208.5,9.998872,0.001
A_release/s40_on,188,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,189,ac,move_to(?target=ac_switch_0),1218.5,9.998979,0.001
A_release/s40_on,189,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,190,ac,move_to(?target=ac_switch_0),1228.9,9.999079,0.001
A_release/s40_on,190,d(item_6),move_to(?target=item_6),549.6,0.0,0.001
A_release/s40_on,191,ac,move_to(?target=ac_switch_0),1239.6,9.999173,0.001
A_release/s40_on,191,d(item_6),move_to(?target=item_6),549.7,0.0,0.001
A_release/s40_on,192,ac,move_to(?target=ac_switch_0),1250.7,9.99926,0.001
A_release/s40_on,192,d(item_6),move_to(?target=item_6),549.7,0.0,0.001
A_release/s40_on,193,ac,move_to(?target=ac_switch_0),1262.1,9.99934,0.001
A_release/s40_on,193,d(item_6),move_to(?target=item_6),549.7,0.0,0.001
A_release/s40_on,194,ac,move_to(?target=ac_switch_0),1274.0,9.999414,0.001
A_release/s40_on,194,d(item_6),move_to(?target=item_6),549.7,0.0,0.001
A_release/s40_on,195,ac,move_to(?target=ac_switch_0),1286.3,9.999482,0.001
A_release/s40_on,195,d(item_6),move_to(?target=item_6),549.7,0.0,0.001
A_release/s40_on,196,ac,move_to(?target=ac_switch_0),1299.0,9.999543,0.001
A_release/s40_on,196,d(item_6),move_to(?target=item_6),549.7,0.0,0.001
A_release/s40_on,197,ac,move_to(?target=ac_switch_0),1312.1,9.9996,0.001
A_release/s40_on,197,d(item_6),move_to(?target=item_6),549.7,0.0,0.001
A_release/s40_on,198,ac,move_to(?target=ac_switch_0),1325.7,9.99965,0.001
A_release/s40_on,198,d(item_6),move_to(?target=item_6),549.7,0.0,0.001
A_release/s40_on,199,ac,move_to(?target=ac_switch_0),1339.7,9.999696,0.001
A_release/s40_on,199,d(item_6),move_to(?target=item_6),549.7,0.0,0.001
A_release/s40_on,200,ac,move_to(?target=ac_switch_0),1354.2,9.999737,0.001
A_release/s40_on,200,d(item_6),move_to(?target=item_6),549.7,0.0,0.001
A_release/s40_on,201,ac,move_to(?target=ac_switch_0),1369.2,9.999774,0.001
A_release/s40_on,201,d(item_6),move_to(?target=item_6),549.7,0.0,0.001
A_release/s40_on,202,ac,move_to(?target=ac_switch_0),1384.6,9.999806,0.001
A_release/s40_on,202,d(item_6),move_to(?target=item_6),549.8,0.0,0.001
A_release/s40_on,203,ac,move_to(?target=ac_switch_0),1400.6,9.999835,0.001
A_release/s40_on,203,d(item_6),move_to(?target=item_6),549.8,0.0,0.001
A_release/s40_on,204,ac,move_to(?target=ac_switch_0),1417.0,9.99986,0.001
A_release/s40_on,204,d(item_6),move_to(?target=item_6),549.8,0.0,0.001
A_release/s40_on,205,ac,move_to(?target=ac_switch_0),1434.0,9.999882,0.001
A_release/s40_on,205,d(item_6),move_to(?target=item_6),549.8,0.0,0.001
A_release/s40_on,206,ac,move_to(?target=ac_switch_0),1434.0,9.999882,0.001
A_release/s40_on,206,d(item_6),move_to(?target=item_6),549.8,0.0,0.001
A_release/s40_on,207,ac,move_to(?target=ac_switch_0),1434.0,9.999882,0.001
A_release/s40_on,207,d(item_6),move_to(?target=item_6),549.8,0.0,0.001
A_release/s40_on,208,ac,move_to(?target=ac_switch_0),1434.0,9.999882,0.001
A_release/s40_on,208,d(item_6),move_to(?target=item_6),549.8,0.0,0.001
A_release/s40_on,209,ac,move_to(?target=ac_switch_0),1434.0,9.999882,0.001
A_release/s40_on,209,d(item_6),move_to(?target=item_6),549.8,0.0,0.001
A_release/s40_on,210,ac,move_to(?target=ac_switch_0),1473.5,9.99992,0.001
A_release/s40_on,210,d(item_6),move_to(?target=item_6),578.1,0.0,0.001
A_release/s40_on,211,ac,move_to(?target=ac_switch_0),1513.0,9.999946,0.001
A_release/s40_on,211,d(item_6),move_to(?target=item_6),606.9,0.0,0.001
A_release/s40_on,212,ac,move_to(?target=ac_switch_0),1552.5,9.999964,0.001
A_release/s40_on,212,d(item_6),move_to(?target=item_6),636.2,0.0,0.001
A_release/s40_on,213,ac,move_to(?target=ac_switch_0),1592.0,9.999976,0.001
A_release/s40_on,213,d(item_6),move_to(?target=item_6),666.0,0.0,0.001
A_release/s40_on,214,ac,move_to(?target=ac_switch_0),1631.6,9.999984,0.001
A_release/s40_on,214,d(item_6),move_to(?target=item_6),696.3,0.0,0.001
A_release/s40_on,215,ac,move_to(?target=ac_switch_0),1671.2,9.999989,0.001
A_release/s40_on,215,d(item_6),move_to(?target=item_6),727.0,0.0,0.001
A_release/s40_on,216,ac,move_to(?target=ac_switch_0),1710.8,9.999993,0.001
A_release/s40_on,216,d(item_6),move_to(?target=item_6),758.1,0.0,0.001
A_release/s40_on,217,ac,move_to(?target=ac_switch_0),1750.4,9.999995,0.001
A_release/s40_on,217,d(item_6),move_to(?target=item_6),789.6,0.0,0.001
A_release/s40_on,218,ac,move_to(?target=ac_switch_0),1790.0,9.999997,0.001
A_release/s40_on,218,d(item_6),move_to(?target=item_6),821.5,0.0,0.001
A_release/s40_on,219,ac,move_to(?target=ac_switch_0),1829.7,9.999998,0.001
A_release/s40_on,219,d(item_6),move_to(?target=item_6),853.8,0.0,0.001
A_release/s40_on,220,ac,move_to(?target=ac_switch_0),1869.3,9.999998,0.001
A_release/s40_on,220,d(item_6),move_to(?target=item_6),886.4,0.0,0.001
A_release/s40_on,221,ac,move_to(?target=ac_switch_0),1909.0,9.999999,0.001
A_release/s40_on,221,d(item_6),move_to(?target=item_6),919.3,0.0,0.001
A_release/s40_on,222,ac,move_to(?target=ac_switch_0),1948.7,9.999999,0.001
A_release/s40_on,222,d(item_6),move_to(?target=item_6),952.5,0.0,0.001
A_release/s40_on,223,ac,move_to(?target=ac_switch_0),1988.4,10.0,0.001
A_release/s40_on,223,d(item_6),move_to(?target=item_6),986.0,0.0,0.001
A_release/s40_on,224,ac,move_to(?target=ac_switch_0),2028.1,10.0,0.001
A_release/s40_on,224,d(item_6),move_to(?target=item_6),1019.8,0.0,0.001
A_release/s40_on,225,ac,move_to(?target=ac_switch_0),2067.8,10.0,0.001
A_release/s40_on,225,d(item_6),move_to(?target=item_6),1053.9,0.0,0.001
A_release/s40_on,226,ac,move_to(?target=ac_switch_0),2107.6,10.0,0.001
A_release/s40_on,226,d(item_6),move_to(?target=item_6),1088.2,0.0,0.001
A_release/s40_on,227,ac,move_to(?target=ac_switch_0),2107.6,10.0,0.001
A_release/s40_on,227,d(item_6),move_to(?target=item_6),1088.2,0.0,0.001
A_release/s40_on,228,ac,move_to(?target=ac_switch_0),2107.6,10.0,0.001
A_release/s40_on,228,d(item_6),move_to(?target=item_6),1088.2,0.0,0.001
A_release/s40_on,229,ac,move_to(?target=ac_switch_0),2107.6,10.0,0.001
A_release/s40_on,229,d(item_6),move_to(?target=item_6),1088.2,0.0,0.001
A_release/s40_on,230,ac,move_to(?target=ac_switch_0),2107.6,10.0,0.001
A_release/s40_on,230,d(item_6),move_to(?target=item_6),1088.2,0.0,0.001
A_release/s40_on,231,ac,move_to(?target=ac_switch_0),2115.7,10.0,0.001
A_release/s40_on,231,d(item_6),move_to(?target=item_6),1088.2,0.0,0.001
A_release/s40_on,232,ac,move_to(?target=ac_switch_0),2124.0,10.0,0.001
A_release/s40_on,232,d(item_6),move_to(?target=item_6),1088.2,0.0,0.001
A_release/s40_on,233,ac,move_to(?target=ac_switch_0),2132.6,10.0,0.001
A_release/s40_on,233,d(item_6),move_to(?target=item_6),1088.2,0.0,0.001
A_release/s40_on,234,ac,move_to(?target=ac_switch_0),2141.5,10.0,0.001
A_release/s40_on,234,d(item_6),move_to(?target=item_6),1088.2,0.0,0.001
A_release/s40_on,235,ac,move_to(?target=ac_switch_0),2150.6,10.0,0.001
A_release/s40_on,235,d(item_6),move_to(?target=item_6),1088.2,0.0,0.001
A_release/s40_on,236,ac,move_to(?target=ac_switch_0),2160.0,10.0,0.001
A_release/s40_on,236,d(item_6),move_to(?target=item_6),1088.2,0.0,0.001
A_release/s40_on,237,ac,move_to(?target=ac_switch_0),2169.6,10.0,0.001
A_release/s40_on,237,d(item_6),move_to(?target=item_6),1088.2,0.0,0.001
A_release/s40_on,238,ac,move_to(?target=ac_switch_0),2179.6,10.0,0.001
A_release/s40_on,238,d(item_6),move_to(?target=item_6),1088.2,0.0,0.001
A_release/s40_on,239,ac,move_to(?target=ac_switch_0),2189.9,10.0,0.001
A_release/s40_on,239,d(item_6),move_to(?target=item_6),1088.2,0.0,0.001
A_release/s40_on,240,ac,move_to(?target=ac_switch_0),2200.4,10.0,0.001
A_release/s40_on,240,d(item_6),move_to(?target=item_6),1088.2,0.0,0.001
A_release/s40_on,241,ac,move_to(?target=ac_switch_0),2211.3,10.0,0.001
A_release/s40_on,241,d(item_6),move_to(?target=item_6),1088.2,0.0,0.001
A_release/s40_on,242,ac,move_to(?target=ac_switch_0),2222.5,10.0,0.001
A_release/s40_on,242,d(item_6),move_to(?target=item_6),1088.2,0.0,0.001
A_release/s40_on,243,ac,move_to(?target=ac_switch_0),2234.1,10.0,0.001
A_release/s40_on,243,d(item_6),move_to(?target=item_6),1088.2,0.0,0.001
