condition,layout,step,trigger,row_class,admitted,hypothesis,human_actual,hyp_matches_actual,human_finished,degenerate,confidence,T_h,robot_current_task,robot_holding,pool_size,current_in_pool,cost_winner_logged,cost_winner,s,g_winner,g_n_realizable,ex_winner,ex_n_realizable,wh_winner,wh_n_realizable,lit_winner,lit_n_realizable,g_all_unrealizable,ex_all_unrealizable,wh_all_unrealizable,logged_winner_differs_from_pure_cost,g_winner_vs_logged,g_winner_changed,ex_winner_changed,wh_winner_changed,lit_winner_changed,cur_candidate,cur_T_r,cur_g_status,cur_g_delta,cur_ex_delta,cur_ex_status,cur_delta_over_T_r,cur_delta_over_T_h,best_alt,best_alt_realized_cost,best_alt_delta,cur_realized_cost,cur_margin_vs_best_alt,g_keeps_current
s20_off,env_layout2,87,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9066840677160811,34.59799923990107,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",600.0,,0.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.0,True,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",58.25436828335445,none:beyond_horizon,,7.350000000001149,realized,,,,,,,,False
s20_off,env_layout2,91,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9140902348733666,31.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",5.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",54.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",88.67054108171729,0.0,54.25436828335445,34.41617279836284,True
s20_off,env_layout2,91,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9140902348733666,31.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",10.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",54.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",88.67054108171729,0.0,54.25436828335445,34.41617279836284,True
s20_off,env_layout2,91,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9140902348733666,31.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",20.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",54.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",88.67054108171729,0.0,54.25436828335445,34.41617279836284,True
s20_off,env_layout2,91,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9140902348733666,31.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",30.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",54.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",88.67054108171729,0.0,54.25436828335445,34.41617279836284,True
s20_off,env_layout2,91,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9140902348733666,31.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",40.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",54.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",88.67054108171729,0.0,54.25436828335445,34.41617279836284,True
s20_off,env_layout2,91,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9140902348733666,31.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",50.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",54.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",88.67054108171729,0.0,54.25436828335445,34.41617279836284,True
s20_off,env_layout2,91,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9140902348733666,31.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",75.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",54.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",88.67054108171729,0.0,54.25436828335445,34.41617279836284,True
s20_off,env_layout2,91,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9140902348733666,31.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",100.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",54.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",88.67054108171729,0.0,54.25436828335445,34.41617279836284,True
s20_off,env_layout2,91,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9140902348733666,31.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",150.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",54.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",88.67054108171729,0.0,54.25436828335445,34.41617279836284,True
s20_off,env_layout2,91,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9140902348733666,31.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",200.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",54.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",88.67054108171729,0.0,54.25436828335445,34.41617279836284,True
s20_off,env_layout2,91,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9140902348733666,31.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",300.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",54.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",88.67054108171729,0.0,54.25436828335445,34.41617279836284,True
s20_off,env_layout2,91,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9140902348733666,31.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",400.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",54.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",88.67054108171729,0.0,54.25436828335445,34.41617279836284,True
s20_off,env_layout2,91,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9140902348733666,31.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",600.0,,0.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.0,True,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",54.25436828335445,none:beyond_horizon,,8.179999999999827,realized,,,,,,,,False
s20_off,env_layout2,95,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.7655264368924152,27.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",5.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",50.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",90.11968142990689,0.0,50.25436828335445,39.86531314655244,True
s20_off,env_layout2,95,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.7655264368924152,27.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",10.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",50.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",90.11968142990689,0.0,50.25436828335445,39.86531314655244,True
s20_off,env_layout2,95,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.7655264368924152,27.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",20.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",50.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",90.11968142990689,0.0,50.25436828335445,39.86531314655244,True
s20_off,env_layout2,95,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.7655264368924152,27.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",30.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",50.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",90.11968142990689,0.0,50.25436828335445,39.86531314655244,True
s20_off,env_layout2,95,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.7655264368924152,27.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",40.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",50.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",90.11968142990689,0.0,50.25436828335445,39.86531314655244,True
s20_off,env_layout2,95,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.7655264368924152,27.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",50.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",50.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",90.11968142990689,0.0,50.25436828335445,39.86531314655244,True
s20_off,env_layout2,95,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.7655264368924152,27.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",75.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",50.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",90.11968142990689,0.0,50.25436828335445,39.86531314655244,True
s20_off,env_layout2,95,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.7655264368924152,27.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",100.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",50.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",90.11968142990689,0.0,50.25436828335445,39.86531314655244,True
s20_off,env_layout2,95,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.7655264368924152,27.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",150.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",50.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",90.11968142990689,0.0,50.25436828335445,39.86531314655244,True
s20_off,env_layout2,95,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.7655264368924152,27.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",200.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",50.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",90.11968142990689,0.0,50.25436828335445,39.86531314655244,True
s20_off,env_layout2,95,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.7655264368924152,27.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",300.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",50.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",90.11968142990689,0.0,50.25436828335445,39.86531314655244,True
s20_off,env_layout2,95,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.7655264368924152,27.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",400.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",50.25436828335445,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",90.11968142990689,0.0,50.25436828335445,39.86531314655244,True
s20_off,env_layout2,95,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.7655264368924152,27.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",600.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,True,True,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",50.25436828335445,none:beyond_horizon,,8.179999999999824,realized,,,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",113.46780374618753,23.34812231628064,,,False
s20_off,env_layout2,103,task_committed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9816447288267522,19.433349883869163,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",5.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",40.75173105176642,realized,0.0,0.0,realized,0.0,0.0,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",95.74589176390938,0.0,40.75173105176642,54.994160712142964,True
