condition,layout,step,trigger,row_class,admitted,hypothesis,human_actual,hyp_matches_actual,human_finished,degenerate,confidence,T_h,robot_current_task,robot_holding,pool_size,current_in_pool,cost_winner_logged,cost_winner,candidate,cand,is_current_task,cost,T_r,n_segments,phases,logged_feasible,logged_min_dist,unassessed_before_ticks,unassessed_before_share
s30_on,env_layout3,77,theta_crossed,primary,True,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",True,False,False,0.9054545454545454,43.113494665429926,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",item_2,2,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",item_2,True,10,9.592578740974998,2,carry_to_table|placement,True,148.66461418625423,0.0,0.0
s30_on,env_layout3,77,theta_crossed,primary,True,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",True,False,False,0.9054545454545454,43.113494665429926,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",item_2,2,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,77,76.57223422299093,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,True,166.0322841814406,33.458739557561,0.43695655346980805
s30_on,env_layout3,89,no_current_task,primary,True,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",True,False,False,0.9054545454545454,31.11349466542993,,,1,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,69,69.43290887636994,4,approach_shelf|pick_up|carry_to_table|placement,True,274.4955414504407,38.31941421094001,0.5518912404947682
s30_on,env_layout3,123,task_committed,none,False,unknown,,False,True,False,0.995,,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,34,33.57445755620987,2,carry_to_table|placement,,,,
s40_off,env_layout4,0,no_current_task,counterfactual,False,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.15899762562240072,116.35317911248949,,,3,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,145,144.5279803562654,4,approach_shelf|pick_up|carry_to_table|placement,,,28.174801243775917,0.19494357545386207
s40_off,env_layout4,0,no_current_task,counterfactual,False,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.15899762562240072,116.35317911248949,,,3,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,157,156.92029674402056,4,approach_shelf|pick_up|carry_to_table|placement,,,40.567117631531076,0.25852052585464463
s40_off,env_layout4,0,no_current_task,counterfactual,False,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.15899762562240072,116.35317911248949,,,3,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)",item_5,False,163,162.72685440424158,4,approach_shelf|pick_up|carry_to_table|placement,,,46.37367529175209,0.2849786254489495
s40_off,env_layout4,19,theta_crossed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.7624084345165083,97.35317911248949,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,3,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,126,125.52798035626542,4,approach_shelf|pick_up|carry_to_table|placement,True,539.3838241912404,28.17480124377593,0.22445036687288386
s40_off,env_layout4,19,theta_crossed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.7624084345165083,97.35317911248949,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,3,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,138,138.0689373622243,4,approach_shelf|pick_up|carry_to_table|placement,True,493.7680674564379,40.715758249734805,0.2948944130924748
s40_off,env_layout4,19,theta_crossed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.7624084345165083,97.35317911248949,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,3,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)",item_5,False,145,144.72560782094973,4,approach_shelf|pick_up|carry_to_table|placement,True,646.6475885544559,47.37242870846025,0.32732582313330494
s40_off,env_layout4,98,task_committed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.9930417564090559,17.419336942078417,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,3,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,47,46.553914026145996,2,carry_to_table|placement,True,562.6915416813515,29.13457708406758,0.6258244380419824
s40_off,env_layout4,98,task_committed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.9930417564090559,17.419336942078417,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,3,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,67,66.94317185608284,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,True,946.3994804923683,49.523834914004425,0.739789190456538
s40_off,env_layout4,98,task_committed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.9930417564090559,17.419336942078417,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,3,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)",item_5,False,97,96.94815093939921,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,True,1089.2857660215768,79.5288139973208,0.8203231647711675
s40_off,env_layout4,143,theta_crossed,primary,True,coffee_break(?coffee_machine=coffee_machine_0),coffee_break(?coffee_machine=coffee_machine_0),True,False,False,0.7619503755026662,11.796764725470892,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,3,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,2,1.5539140261459978,2,carry_to_table|placement,True,531.77195230009,0.0,0.0
s40_off,env_layout4,143,theta_crossed,primary,True,coffee_break(?coffee_machine=coffee_machine_0),coffee_break(?coffee_machine=coffee_machine_0),True,False,False,0.7619503755026662,11.796764725470892,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,3,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,112,111.78517963587387,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,True,531.77195230009,99.98841491040298,0.8944693315885222
s40_off,env_layout4,143,theta_crossed,primary,True,coffee_break(?coffee_machine=coffee_machine_0),coffee_break(?coffee_machine=coffee_machine_0),True,False,False,0.7619503755026662,11.796764725470892,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,3,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)",item_5,False,142,141.79015871919023,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,True,531.77195230009,129.99339399371934,0.9168012446559572
s40_off,env_layout4,147,no_current_task,primary,True,coffee_break(?coffee_machine=coffee_machine_0),coffee_break(?coffee_machine=coffee_machine_0),True,False,False,0.8204748133026483,7.796764725470889,,,2,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,97,96.61088936258761,4,approach_shelf|pick_up|carry_to_table|placement,True,611.6249570888627,88.81412463711672,0.91929724716425
s40_off,env_layout4,147,no_current_task,primary,True,coffee_break(?coffee_machine=coffee_machine_0),coffee_break(?coffee_machine=coffee_machine_0),True,False,False,0.8204748133026483,7.796764725470889,,,2,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)",item_5,False,132,132.3442523653244,4,approach_shelf|pick_up|carry_to_table|placement,True,611.6249570888627,124.5474876398535,0.9410872434116094
s40_off,env_layout4,195,task_committed,counterfactual,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",ac_activation(?ac_switch=wander_0),False,False,False,0.28747753650586433,100.21898365780608,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,2,True,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,True,48,47.5206071372028,2,carry_to_table|placement,,,0.0,0.0
s40_off,env_layout4,195,task_committed,counterfactual,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",ac_activation(?ac_switch=wander_0),False,False,False,0.28747753650586433,100.21898365780608,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,2,True,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)",item_5,False,112,111.9764070279985,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,,,11.757423370192427,0.10499911260103754
s40_off,env_layout4,226,theta_crossed,none,False,unknown,ac_activation(?ac_switch=wander_1),False,False,False,0.7507922575888175,,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,2,True,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,True,17,16.520607137202806,2,carry_to_table|placement,,,,
s40_off,env_layout4,226,theta_crossed,none,False,unknown,ac_activation(?ac_switch=wander_1),False,False,False,0.7507922575888175,,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,2,True,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)",item_5,False,143,142.97639857341818,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,,,,
s40_off,env_layout4,245,no_current_task,none,False,unknown,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",False,False,False,0.7796284519330161,,,,1,False,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)",item_5,False,132,132.46713725448745,4,approach_shelf|pick_up|carry_to_table|placement,,,,
s40_off,env_layout4,274,theta_crossed,primary,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",True,False,False,0.8880055576673073,57.28528756229357,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)",item_5,True,103,103.46713725448745,4,approach_shelf|pick_up|carry_to_table|placement,True,125.35068950315902,46.181849692193886,0.4463431667062088
s40_off,env_layout4,311,task_committed,primary,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",True,False,False,0.895789093576466,20.28528756229356,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",item_5,1,True,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)",item_5,True,65,65.3954002138717,2,carry_to_table|placement,True,882.2022530315627,45.110112651578135,0.6898055903633626
s40_on,env_layout4,0,no_current_task,counterfactual,False,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.26641723699516723,116.35317911248949,,,3,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,145,144.5279803562654,4,approach_shelf|pick_up|carry_to_table|placement,,,28.174801243775917,0.19494357545386207
s40_on,env_layout4,0,no_current_task,counterfactual,False,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.26641723699516723,116.35317911248949,,,3,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,157,156.92029674402056,4,approach_shelf|pick_up|carry_to_table|placement,,,40.567117631531076,0.25852052585464463
s40_on,env_layout4,0,no_current_task,counterfactual,False,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.26641723699516723,116.35317911248949,,,3,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)",item_5,False,163,162.72685440424158,4,approach_shelf|pick_up|carry_to_table|placement,,,46.37367529175209,0.2849786254489495
s40_on,env_layout4,19,theta_crossed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.7677220648923644,97.35317911248949,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,3,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,126,125.52798035626542,4,approach_shelf|pick_up|carry_to_table|placement,True,539.3838241912404,28.17480124377593,0.22445036687288386
s40_on,env_layout4,19,theta_crossed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.7677220648923644,97.35317911248949,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,3,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,138,138.0689373622243,4,approach_shelf|pick_up|carry_to_table|placement,True,493.7680674564379,40.715758249734805,0.2948944130924748
s40_on,env_layout4,19,theta_crossed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.7677220648923644,97.35317911248949,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,3,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)",item_5,False,145,144.72560782094973,4,approach_shelf|pick_up|carry_to_table|placement,True,646.6475885544559,47.37242870846025,0.32732582313330494
s40_on,env_layout4,98,task_committed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.9930239321734146,17.419336942078417,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,3,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,47,46.553914026145996,2,carry_to_table|placement,True,562.6915416813515,29.13457708406758,0.6258244380419824
s40_on,env_layout4,98,task_committed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.9930239321734146,17.419336942078417,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,3,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,67,66.94317185608284,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,True,946.3994804923683,49.523834914004425,0.739789190456538
s40_on,env_layout4,98,task_committed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.9930239321734146,17.419336942078417,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,3,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)",item_5,False,97,96.94815093939921,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,True,1089.2857660215768,79.5288139973208,0.8203231647711675
s40_on,env_layout4,135,theta_crossed,primary,True,coffee_break(?coffee_machine=coffee_machine_0),coffee_break(?coffee_machine=coffee_machine_0),True,False,False,0.7572980571741057,19.79676472547089,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,3,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,10,9.553914026145993,2,carry_to_table|placement,True,361.4613995694038,0.0,0.0
s40_on,env_layout4,135,theta_crossed,primary,True,coffee_break(?coffee_machine=coffee_machine_0),coffee_break(?coffee_machine=coffee_machine_0),True,False,False,0.7572980571741057,19.79676472547089,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,3,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,104,103.78554532642363,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,True,361.4613995694038,83.98878060095274,0.8092531608018572
s40_on,env_layout4,135,theta_crossed,primary,True,coffee_break(?coffee_machine=coffee_machine_0),coffee_break(?coffee_machine=coffee_machine_0),True,False,False,0.7572980571741057,19.79676472547089,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,3,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)",item_5,False,134,133.79052440974,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,True,361.4613995694038,113.9937596842691,0.8520316381686169
s40_on,env_layout4,147,no_current_task,primary,True,coffee_break(?coffee_machine=coffee_machine_0),coffee_break(?coffee_machine=coffee_machine_0),True,False,False,0.8818215419385625,7.796764725470889,,,2,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,97,96.61088936258761,4,approach_shelf|pick_up|carry_to_table|placement,True,611.6249570888627,88.81412463711672,0.91929724716425
s40_on,env_layout4,147,no_current_task,primary,True,coffee_break(?coffee_machine=coffee_machine_0),coffee_break(?coffee_machine=coffee_machine_0),True,False,False,0.8818215419385625,7.796764725470889,,,2,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)",item_5,False,132,132.3442523653244,4,approach_shelf|pick_up|carry_to_table|placement,True,611.6249570888627,124.5474876398535,0.9410872434116094
s40_on,env_layout4,195,task_committed,counterfactual,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",ac_activation(?ac_switch=wander_0),False,False,False,0.6026913010105484,100.21898365780608,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,2,True,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,True,48,47.5206071372028,2,carry_to_table|placement,,,0.0,0.0
s40_on,env_layout4,195,task_committed,counterfactual,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",ac_activation(?ac_switch=wander_0),False,False,False,0.6026913010105484,100.21898365780608,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,2,True,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)",item_5,False,112,111.9764070279985,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,,,11.757423370192427,0.10499911260103754
s40_on,env_layout4,203,theta_crossed,primary,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",ac_activation(?ac_switch=wander_0),False,False,False,0.7558597193632451,92.22325700228558,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,2,True,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,True,40,39.52060713720281,2,carry_to_table|placement,True,662.2356437586141,0.0,0.0
s40_on,env_layout4,203,theta_crossed,primary,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",ac_activation(?ac_switch=wander_0),False,False,False,0.7558597193632451,92.22325700228558,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,2,True,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)",item_5,False,120,119.97639929821787,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,True,59.49635359079646,27.753142295932292,0.23132168041606277
s40_on,env_layout4,223,theta_crossed,none,False,unknown,ac_activation(?ac_switch=wander_1),False,False,False,0.7908696799211573,,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,2,True,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,True,20,19.520607137202802,2,carry_to_table|placement,,,,
s40_on,env_layout4,223,theta_crossed,none,False,unknown,ac_activation(?ac_switch=wander_1),False,False,False,0.7908696799211573,,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,2,True,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)",item_5,False,140,139.97639860285926,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,,,,
s40_on,env_layout4,245,no_current_task,none,False,unknown,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",False,False,False,0.9109291708922718,,,,1,False,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)",item_5,False,132,132.46713725448745,4,approach_shelf|pick_up|carry_to_table|placement,,,,
s40_on,env_layout4,274,theta_crossed,primary,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",True,False,False,0.8957837025653793,57.28528756229357,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)",item_5,True,103,103.46713725448745,4,approach_shelf|pick_up|carry_to_table|placement,True,125.35068950315902,46.181849692193886,0.4463431667062088
s40_on,env_layout4,311,task_committed,primary,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",True,False,False,0.8957837029488736,20.28528756229356,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)",item_5,1,True,"deliver_item(?item=item_5,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)","deliver_item(?item=item_5,?kitting_table=kitting_table_0)",item_5,True,65,65.3954002138717,2,carry_to_table|placement,True,882.2022530315627,45.110112651578135,0.6898055903633626
