condition,layout,step,trigger,row_class,admitted,hyp_matches_actual,human_finished,degenerate,candidate,cand,is_current_task,robot_holding,cost,T_r,T_h,pool_size,s,g_status,g_delta,g_delta_frac,g_delta_partial,g_realized_cost,g_n_iter,g_n_segment_end_truncations,g_fail_segment,g_fail_phase,g_holds,g_n_holds,first_violation_t,first_violation_segment,first_violation_robot_phase,first_violation_human_phase,unassessed_before_ticks,unassessed_before_share,unassessed_after_ticks,unassessed_after_share,unassessed_widening_ticks,tail_min_d_before,tail_lead_before,g_tail_lead,g_held_end_status,g_held_end_delta,g_clears_via_tail,lit_status,lit_delta,lit_outlasts,lit_realized_cost,ex_status,ex_delta,ex_realized_cost,ex_holds,ex_fail_segment,ex_fail_phase,ex_tail_lead,ex_held_end_status,ex_held_end_delta,ex_clears_via_tail,wh_status,wh_delta,wh_realized_cost,wh_tail_lead,wh_held_end_status,wh_held_end_delta,wh_clears_via_tail,wh_shift_past_horizon
s20_on,env_layout2,6,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,,98,98.12261206733768,48.3145460808265,3,50,realized,0.0,0.0,0.0,98.12261206733768,0,0,,,,0,,,,,49.80806598651118,0.5076104777187328,49.80806598651118,0.5076104777187328,0.0,0.0,46.308065986511465,46.308065986511465,none:beyond_horizon,,False,realized,0.0,False,98.12261206733768,realized,0.0,98.12261206733768,,,,46.308065986511465,none:no_feasible_start,,False,realized,0.0,98.12261206733768,46.308065986511465,none:no_feasible_shift,,False,False
s20_on,env_layout2,6,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,,98,98.12261206733768,48.3145460808265,3,75,realized,0.0,0.0,0.0,98.12261206733768,0,0,,,,0,,,,,49.80806598651118,0.5076104777187328,49.80806598651118,0.5076104777187328,0.0,0.0,45.05806598651138,45.05806598651138,none:beyond_horizon,,False,realized,0.0,False,98.12261206733768,realized,0.0,98.12261206733768,,,,45.05806598651138,none:no_feasible_start,,False,realized,0.0,98.12261206733768,45.05806598651138,none:no_feasible_shift,,False,False
s20_on,env_layout2,6,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,,98,98.12261206733768,48.3145460808265,3,100,realized,23.940064548368657,0.2439811175424023,23.940064548368657,122.06267661570634,1,0,,,seg0:approach_shelf:23.94t@0.0[human:approach_shelf],1,21.20233566596601,0.0,approach_shelf,carry_to_table,49.80806598651118,0.5076104777187328,73.74813053487983,0.6041824788675029,23.940064548368653,0.0,43.80806598651132,67.74813053488042,none:beyond_horizon,,True,realized,23.940064548368657,False,122.06267661570634,realized,15.49,113.61261206733768,seg0:approach_shelf:15.49t@0.0[human:approach_shelf],,,59.29806598651146,none:no_feasible_start,,True,realized,15.49,113.61261206733768,59.29806598651146,none:no_feasible_shift,,True,False
s20_on,env_layout2,6,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,,98,98.12261206733768,48.3145460808265,3,150,realized,26.368104683449136,0.2687260777908536,26.368104683449136,124.49071675078682,1,0,,,seg0:approach_shelf:26.37t@0.0[human:approach_shelf],1,18.77429553088553,0.0,approach_shelf,carry_to_table,49.80806598651118,0.5076104777187328,76.17617066996031,0.6119024185751494,26.368104683449133,0.0,41.30806598651127,67.67617066996031,none:beyond_horizon,,True,realized,26.368104683449136,False,124.49071675078682,realized,19.56,117.68261206733769,seg0:approach_shelf:19.56t@0.0[human:approach_shelf],,,60.8680659865112,none:no_feasible_start,,True,realized,19.56,117.68261206733769,60.8680659865112,none:no_feasible_shift,,True,False
s20_on,env_layout2,6,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,,98,98.12261206733768,48.3145460808265,3,200,realized,28.225955333133857,0.2876600483664611,28.225955333133857,126.34856740047154,1,0,,,seg0:approach_shelf:28.23t@0.0[human:approach_shelf],1,16.916444881200814,0.0,approach_shelf,carry_to_table,49.80806598651118,0.5076104777187328,78.03402131964503,0.6176090708833301,28.225955333133854,0.0,38.80806598651125,67.03402131964503,none:beyond_horizon,,True,realized,28.225955333133857,False,126.34856740047154,realized,23.63,121.75261206733768,seg0:approach_shelf:23.63t@0.0[human:approach_shelf],,,62.43806598651105,none:no_feasible_start,,True,realized,23.63,121.75261206733768,62.43806598651105,none:no_feasible_shift,,True,False
s20_on,env_layout2,6,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,,98,98.12261206733768,48.3145460808265,3,300,realized,39.38055633935106,0.4013402773289987,39.38055633935106,137.50316840668876,2,0,,,seg0:approach_shelf:31.63t@0.0[human:approach_shelf];seg0:approach_shelf:7.75t@31.6[human:carry_to_table],2,9.540171448723846,0.0,approach_shelf,approach_shelf,49.80806598651118,0.5076104777187328,89.18862232586226,0.6486295796622802,39.380556339351074,0.0,33.80806598651124,73.18862232586235,none:beyond_horizon,,True,realized,39.38055633935106,False,137.50316840668876,realized,31.77,129.8926120673377,seg0:approach_shelf:31.77t@0.0[human:approach_shelf],,,65.57806598651116,none:no_feasible_start,,True,realized,31.77,129.8926120673377,65.57806598651108,none:no_feasible_shift,,True,False
s20_on,env_layout2,6,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,,98,98.12261206733768,48.3145460808265,3,400,none:hold_position_violated,,,0.0,,1,0,0.0,approach_shelf,seg0:approach_shelf:34.92t@0.0[human:approach_shelf],1,5.685487809271814,0.0,approach_shelf,approach_shelf,49.80806598651118,0.5076104777187328,,,,0.0,28.808065986511224,,none:hold_position_violated,,False,none:hold_position_violated,0.0,False,,none:no_feasible_start,,,,0.0,approach_shelf,,none:no_feasible_start,,False,none:no_feasible_shift,,,,none:no_feasible_shift,,False,
s20_on,env_layout2,6,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,,98,98.12261206733768,48.3145460808265,3,600,none:hold_position_violated,,,0.0,,1,0,0.0,approach_shelf,seg0:approach_shelf:41.36t@0.0[human:approach_shelf],1,0.0,0.0,approach_shelf,approach_shelf,49.80806598651118,0.5076104777187328,,,,0.0,18.80806598651121,,none:hold_position_violated,,False,none:hold_position_violated,0.0,False,,none:no_feasible_start,,,,0.0,approach_shelf,,none:no_feasible_start,,False,none:no_feasible_shift,,,,none:no_feasible_shift,,False,
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,True,item_6,41,40.89407988454162,24.742721956760427,3,5,realized,0.0,0.0,0.0,40.89407988454162,0,0,,,,0,,,,,16.15135792778119,0.39495589516580787,16.15135792778119,0.39495589516580787,0.0,0.0,14.901357927780815,14.901357927780815,none:beyond_horizon,,False,realized,0.0,False,40.89407988454162,realized,0.0,40.89407988454162,,,,14.901357927780815,none:no_feasible_start,,False,realized,0.0,40.89407988454162,14.901357927780815,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,True,item_6,41,40.89407988454162,24.742721956760427,3,10,realized,0.0,0.0,0.0,40.89407988454162,0,0,,,,0,,,,,16.15135792778119,0.39495589516580787,16.15135792778119,0.39495589516580787,0.0,0.0,14.651357927781,14.651357927781,none:beyond_horizon,,False,realized,0.0,False,40.89407988454162,realized,0.0,40.89407988454162,,,,14.651357927781,none:no_feasible_start,,False,realized,0.0,40.89407988454162,14.651357927781,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,True,item_6,41,40.89407988454162,24.742721956760427,3,20,realized,0.0,0.0,0.0,40.89407988454162,0,0,,,,0,,,,,16.15135792778119,0.39495589516580787,16.15135792778119,0.39495589516580787,0.0,0.0,14.151357927781099,14.151357927781099,none:beyond_horizon,,False,realized,0.0,False,40.89407988454162,realized,0.0,40.89407988454162,,,,14.151357927781099,none:no_feasible_start,,False,realized,0.0,40.89407988454162,14.151357927781099,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,True,item_6,41,40.89407988454162,24.742721956760427,3,30,realized,0.0,0.0,0.0,40.89407988454162,0,0,,,,0,,,,,16.15135792778119,0.39495589516580787,16.15135792778119,0.39495589516580787,0.0,0.0,13.65135792778112,13.65135792778112,none:beyond_horizon,,False,realized,0.0,False,40.89407988454162,realized,0.0,40.89407988454162,,,,13.65135792778112,none:no_feasible_start,,False,realized,0.0,40.89407988454162,13.65135792778112,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,True,item_6,41,40.89407988454162,24.742721956760427,3,40,realized,0.0,0.0,0.0,40.89407988454162,0,0,,,,0,,,,,16.15135792778119,0.39495589516580787,16.15135792778119,0.39495589516580787,0.0,0.0,13.151357927781142,13.151357927781142,none:beyond_horizon,,False,realized,0.0,False,40.89407988454162,realized,0.0,40.89407988454162,,,,13.151357927781142,none:no_feasible_start,,False,realized,0.0,40.89407988454162,13.151357927781142,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,True,item_6,41,40.89407988454162,24.742721956760427,3,50,realized,0.0,0.0,0.0,40.89407988454162,0,0,,,,0,,,,,16.15135792778119,0.39495589516580787,16.15135792778119,0.39495589516580787,0.0,0.0,12.651357927781149,12.651357927781149,none:beyond_horizon,,False,realized,0.0,False,40.89407988454162,realized,0.0,40.89407988454162,,,,12.651357927781149,none:no_feasible_start,,False,realized,0.0,40.89407988454162,12.651357927781149,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,True,item_6,41,40.89407988454162,24.742721956760427,3,75,realized,0.0,0.0,0.0,40.89407988454162,0,0,,,,0,,,,,16.15135792778119,0.39495589516580787,16.15135792778119,0.39495589516580787,0.0,0.0,11.401357927781163,11.401357927781163,none:beyond_horizon,,False,realized,0.0,False,40.89407988454162,realized,0.0,40.89407988454162,,,,11.401357927781163,none:no_feasible_start,,False,realized,0.0,40.89407988454162,11.401357927781163,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,True,item_6,41,40.89407988454162,24.742721956760427,3,100,realized,0.0,0.0,0.0,40.89407988454162,0,0,,,,0,,,,,16.15135792778119,0.39495589516580787,16.15135792778119,0.39495589516580787,0.0,0.0,10.15135792778117,10.15135792778117,none:beyond_horizon,,False,realized,0.0,False,40.89407988454162,realized,0.0,40.89407988454162,,,,10.15135792778117,none:no_feasible_start,,False,realized,0.0,40.89407988454162,10.15135792778117,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,True,item_6,41,40.89407988454162,24.742721956760427,3,150,realized,0.0,0.0,0.0,40.89407988454162,0,0,,,,0,,,,,16.15135792778119,0.39495589516580787,16.15135792778119,0.39495589516580787,0.0,0.0,7.651357927781177,7.651357927781177,none:beyond_horizon,,False,realized,0.0,False,40.89407988454162,realized,0.0,40.89407988454162,,,,7.651357927781177,none:no_feasible_start,,False,realized,0.0,40.89407988454162,7.651357927781177,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,True,item_6,41,40.89407988454162,24.742721956760427,3,200,realized,0.0,0.0,0.0,40.89407988454162,0,0,,,,0,,,,,16.15135792778119,0.39495589516580787,16.15135792778119,0.39495589516580787,0.0,0.0,5.151357927781181,5.151357927781181,none:beyond_horizon,,False,realized,0.0,False,40.89407988454162,realized,0.0,40.89407988454162,,,,5.151357927781181,none:no_feasible_start,,False,realized,0.0,40.89407988454162,5.151357927781181,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,True,item_6,41,40.89407988454162,24.742721956760427,3,300,realized,0.0,0.0,0.0,40.89407988454162,0,0,,,,0,,,,,16.15135792778119,0.39495589516580787,16.15135792778119,0.39495589516580787,0.0,0.0,0.15135792778118073,0.15135792778118073,none:beyond_horizon,,False,realized,0.0,False,40.89407988454162,realized,0.0,40.89407988454162,,,,0.15135792778118073,none:no_feasible_start,,False,realized,0.0,40.89407988454162,0.15135792778118073,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,True,item_6,41,40.89407988454162,24.742721956760427,3,400,none:beyond_horizon,,,0.0,,0,0,0.0,carry_to_table,,0,1.6382060561148837,0.0,carry_to_table,carry_to_table,16.15135792778119,0.39495589516580787,,,,0.0,0.0,,none:beyond_horizon,,False,realized,0.0,True,40.89407988454162,realized,4.8500000000000005,45.74407988454162,seg0:carry_to_table:4.85t@0.0[human:carry_to_table],,,0.001357927781199919,none:no_feasible_start,,True,realized,4.8500000000000005,45.74407988454162,0.001357927781199919,none:no_feasible_shift,,True,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,True,item_6,41,40.89407988454162,24.742721956760427,3,600,none:beyond_horizon,,,0.0,,0,0,0.0,carry_to_table,,0,0.0,0.0,carry_to_table,carry_to_table,16.15135792778119,0.39495589516580787,,,,0.0,0.0,,none:beyond_horizon,,False,realized,0.0,True,40.89407988454162,none:no_feasible_start,,,,0.0,carry_to_table,,none:no_feasible_start,,False,none:no_feasible_shift,,,,none:no_feasible_shift,,False,
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,item_6,46,45.95025289711418,24.742721956760427,3,5,realized,0.0,0.0,0.0,45.95025289711418,0,0,,,,0,,,,,21.207530940353756,0.4615324095786566,21.207530940353756,0.4615324095786566,0.0,0.0,19.957530940353017,19.957530940353017,none:beyond_horizon,,False,realized,0.0,False,45.95025289711418,realized,0.0,45.95025289711418,,,,19.957530940353017,none:no_feasible_start,,False,realized,0.0,45.95025289711418,19.957530940353017,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,item_6,46,45.95025289711418,24.742721956760427,3,10,realized,0.0,0.0,0.0,45.95025289711418,0,0,,,,0,,,,,21.207530940353756,0.4615324095786566,21.207530940353756,0.4615324095786566,0.0,0.0,19.707530940353386,19.707530940353386,none:beyond_horizon,,False,realized,0.0,False,45.95025289711418,realized,0.0,45.95025289711418,,,,19.707530940353386,none:no_feasible_start,,False,realized,0.0,45.95025289711418,19.707530940353386,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,item_6,46,45.95025289711418,24.742721956760427,3,20,realized,0.0,0.0,0.0,45.95025289711418,0,0,,,,0,,,,,21.207530940353756,0.4615324095786566,21.207530940353756,0.4615324095786566,0.0,0.0,19.20753094035358,19.20753094035358,none:beyond_horizon,,False,realized,0.0,False,45.95025289711418,realized,0.0,45.95025289711418,,,,19.20753094035358,none:no_feasible_start,,False,realized,0.0,45.95025289711418,19.20753094035358,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,item_6,46,45.95025289711418,24.742721956760427,3,30,realized,0.0,0.0,0.0,45.95025289711418,0,0,,,,0,,,,,21.207530940353756,0.4615324095786566,21.207530940353756,0.4615324095786566,0.0,0.0,18.707530940353635,18.707530940353635,none:beyond_horizon,,False,realized,0.0,False,45.95025289711418,realized,0.0,45.95025289711418,,,,18.707530940353635,none:no_feasible_start,,False,realized,0.0,45.95025289711418,18.707530940353635,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,item_6,46,45.95025289711418,24.742721956760427,3,40,realized,0.0,0.0,0.0,45.95025289711418,0,0,,,,0,,,,,21.207530940353756,0.4615324095786566,21.207530940353756,0.4615324095786566,0.0,0.0,18.20753094035367,18.20753094035367,none:beyond_horizon,,False,realized,0.0,False,45.95025289711418,realized,0.0,45.95025289711418,,,,18.20753094035367,none:no_feasible_start,,False,realized,0.0,45.95025289711418,18.20753094035367,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,item_6,46,45.95025289711418,24.742721956760427,3,50,realized,0.0,0.0,0.0,45.95025289711418,0,0,,,,0,,,,,21.207530940353756,0.4615324095786566,21.207530940353756,0.4615324095786566,0.0,0.0,17.707530940353685,17.707530940353685,none:beyond_horizon,,False,realized,0.0,False,45.95025289711418,realized,0.0,45.95025289711418,,,,17.707530940353685,none:no_feasible_start,,False,realized,0.0,45.95025289711418,17.707530940353685,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,item_6,46,45.95025289711418,24.742721956760427,3,75,realized,0.0,0.0,0.0,45.95025289711418,0,0,,,,0,,,,,21.207530940353756,0.4615324095786566,21.207530940353756,0.4615324095786566,0.0,0.0,16.457530940353713,16.457530940353713,none:beyond_horizon,,False,realized,0.0,False,45.95025289711418,realized,0.0,45.95025289711418,,,,16.457530940353713,none:no_feasible_start,,False,realized,0.0,45.95025289711418,16.457530940353713,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,item_6,46,45.95025289711418,24.742721956760427,3,100,realized,0.0,0.0,0.0,45.95025289711418,0,0,,,,0,,,,,21.207530940353756,0.4615324095786566,21.207530940353756,0.4615324095786566,0.0,0.0,15.207530940353728,15.207530940353728,none:beyond_horizon,,False,realized,0.0,False,45.95025289711418,realized,0.0,45.95025289711418,,,,15.207530940353728,none:no_feasible_start,,False,realized,0.0,45.95025289711418,15.207530940353728,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,item_6,46,45.95025289711418,24.742721956760427,3,150,realized,0.0,0.0,0.0,45.95025289711418,0,0,,,,0,,,,,21.207530940353756,0.4615324095786566,21.207530940353756,0.4615324095786566,0.0,0.0,12.707530940353735,12.707530940353735,none:beyond_horizon,,False,realized,0.0,False,45.95025289711418,realized,0.0,45.95025289711418,,,,12.707530940353735,none:no_feasible_start,,False,realized,0.0,45.95025289711418,12.707530940353735,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,item_6,46,45.95025289711418,24.742721956760427,3,200,realized,0.0,0.0,0.0,45.95025289711418,0,0,,,,0,,,,,21.207530940353756,0.4615324095786566,21.207530940353756,0.4615324095786566,0.0,0.0,10.207530940353742,10.207530940353742,none:beyond_horizon,,False,realized,0.0,False,45.95025289711418,realized,0.0,45.95025289711418,,,,10.207530940353742,none:no_feasible_start,,False,realized,0.0,45.95025289711418,10.207530940353742,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,item_6,46,45.95025289711418,24.742721956760427,3,300,realized,0.0,0.0,0.0,45.95025289711418,0,0,,,,0,,,,,21.207530940353756,0.4615324095786566,21.207530940353756,0.4615324095786566,0.0,0.0,5.207530940353752,5.207530940353752,none:beyond_horizon,,False,realized,0.0,False,45.95025289711418,realized,0.0,45.95025289711418,,,,5.207530940353752,none:no_feasible_start,,False,realized,0.0,45.95025289711418,5.207530940353752,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,item_6,46,45.95025289711418,24.742721956760427,3,400,realized,0.0,0.0,0.0,45.95025289711418,0,0,,,,0,,,,,21.207530940353756,0.4615324095786566,21.207530940353756,0.4615324095786566,0.0,0.0,0.2075309403537524,0.2075309403537524,none:beyond_horizon,,False,realized,0.0,False,45.95025289711418,realized,0.0,45.95025289711418,,,,0.2075309403537524,none:no_feasible_start,,False,realized,0.0,45.95025289711418,0.2075309403537524,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,item_6,46,45.95025289711418,24.742721956760427,3,600,none:hold_position_violated,,,0.0,,1,1,0.0,return_held_item,seg0:return_held_item:1.30t@0.0[human:carry_to_table],1,0.0,0.0,return_held_item,carry_to_table,21.207530940353756,0.4615324095786566,,,,0.0,0.0,,none:hold_position_violated,,False,none:hold_position_violated,0.0,False,,none:no_feasible_start,,,,0.0,return_held_item,,none:no_feasible_start,,False,none:no_feasible_shift,,,,none:no_feasible_shift,,False,
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,item_6,96,95.79006557058443,24.742721956760427,3,5,realized,0.0,0.0,0.0,95.79006557058443,0,0,,,,0,,,,,71.04734361382401,0.7416984547470807,71.04734361382401,0.7416984547470807,0.0,0.0,69.79734361382103,69.79734361382103,none:beyond_horizon,,False,realized,0.0,False,95.79006557058443,realized,0.0,95.79006557058443,,,,69.79734361382103,none:no_feasible_start,,False,realized,0.0,95.79006557058443,69.79734361382103,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,item_6,96,95.79006557058443,24.742721956760427,3,10,realized,0.0,0.0,0.0,95.79006557058443,0,0,,,,0,,,,,71.04734361382401,0.7416984547470807,71.04734361382401,0.7416984547470807,0.0,0.0,69.54734361382253,69.54734361382253,none:beyond_horizon,,False,realized,0.0,False,95.79006557058443,realized,0.0,95.79006557058443,,,,69.54734361382253,none:no_feasible_start,,False,realized,0.0,95.79006557058443,69.54734361382253,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,item_6,96,95.79006557058443,24.742721956760427,3,20,realized,0.0,0.0,0.0,95.79006557058443,0,0,,,,0,,,,,71.04734361382401,0.7416984547470807,71.04734361382401,0.7416984547470807,0.0,0.0,69.04734361382327,69.04734361382327,none:beyond_horizon,,False,realized,0.0,False,95.79006557058443,realized,0.0,95.79006557058443,,,,69.04734361382327,none:no_feasible_start,,False,realized,0.0,95.79006557058443,69.04734361382327,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,item_6,96,95.79006557058443,24.742721956760427,3,30,realized,0.0,0.0,0.0,95.79006557058443,0,0,,,,0,,,,,71.04734361382401,0.7416984547470807,71.04734361382401,0.7416984547470807,0.0,0.0,68.54734361382353,68.54734361382353,none:beyond_horizon,,False,realized,0.0,False,95.79006557058443,realized,0.0,95.79006557058443,,,,68.54734361382353,none:no_feasible_start,,False,realized,0.0,95.79006557058443,68.54734361382353,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,item_6,96,95.79006557058443,24.742721956760427,3,40,realized,0.0,0.0,0.0,95.79006557058443,0,0,,,,0,,,,,71.04734361382401,0.7416984547470807,71.04734361382401,0.7416984547470807,0.0,0.0,68.04734361382367,68.04734361382367,none:beyond_horizon,,False,realized,0.0,False,95.79006557058443,realized,0.0,95.79006557058443,,,,68.04734361382367,none:no_feasible_start,,False,realized,0.0,95.79006557058443,68.04734361382367,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,item_6,96,95.79006557058443,24.742721956760427,3,50,realized,0.0,0.0,0.0,95.79006557058443,0,0,,,,0,,,,,71.04734361382401,0.7416984547470807,71.04734361382401,0.7416984547470807,0.0,0.0,67.54734361382373,67.54734361382373,none:beyond_horizon,,False,realized,0.0,False,95.79006557058443,realized,0.0,95.79006557058443,,,,67.54734361382373,none:no_feasible_start,,False,realized,0.0,95.79006557058443,67.54734361382373,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,item_6,96,95.79006557058443,24.742721956760427,3,75,realized,0.0,0.0,0.0,95.79006557058443,0,0,,,,0,,,,,71.04734361382401,0.7416984547470807,71.04734361382401,0.7416984547470807,0.0,0.0,66.29734361382381,66.29734361382381,none:beyond_horizon,,False,realized,0.0,False,95.79006557058443,realized,0.0,95.79006557058443,,,,66.29734361382381,none:no_feasible_start,,False,realized,0.0,95.79006557058443,66.29734361382381,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,item_6,96,95.79006557058443,24.742721956760427,3,100,realized,0.0,0.0,0.0,95.79006557058443,0,0,,,,0,,,,,71.04734361382401,0.7416984547470807,71.04734361382401,0.7416984547470807,0.0,0.0,65.04734361382387,65.04734361382387,none:beyond_horizon,,False,realized,0.0,False,95.79006557058443,realized,0.0,95.79006557058443,,,,65.04734361382387,none:no_feasible_start,,False,realized,0.0,95.79006557058443,65.04734361382387,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,item_6,96,95.79006557058443,24.742721956760427,3,150,realized,0.0,0.0,0.0,95.79006557058443,0,0,,,,0,,,,,71.04734361382401,0.7416984547470807,71.04734361382401,0.7416984547470807,0.0,0.0,62.547343613823934,62.547343613823934,none:beyond_horizon,,False,realized,0.0,False,95.79006557058443,realized,0.0,95.79006557058443,,,,62.547343613823934,none:no_feasible_start,,False,realized,0.0,95.79006557058443,62.547343613823934,none:no_feasible_shift,,False,False
s20_on,env_layout2,29,task_committed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,item_6,96,95.79006557058443,24.742721956760427,3,200,realized,0.0,0.0,0.0,95.79006557058443,0,0,,,,0,,,,,71.04734361382401,0.7416984547470807,71.04734361382401,0.7416984547470807,0.0,0.0,60.04734361382395,60.04734361382395,none:beyond_horizon,,False,realized,0.0,False,95.79006557058443,realized,0.0,95.79006557058443,,,,60.04734361382395,none:no_feasible_start,,False,realized,0.0,95.79006557058443,60.04734361382395,none:no_feasible_shift,,False,False
